field1,field2,field3,field4,field5,_GC_TYPE,_CLEANADDR,_X,_Y
0,가락2호,서울,송파구,서울 송파구 가락동 75-7,정,서울특별시 송파구 가락동 75-7,127.1200318068519,37.49701571576604
1,가산디지털,서울,금천구,서울 금천구 가산동 371-6 가산비지니스센터 2층,정,서울특별시 금천구 가산동 371-6,126.8810622917214,37.480189787309065
2,가양,서울,강서구,서울 강서구 등촌동 75-1,정,서울특별시 강서구 등촌동 75-1,126.8539616560618,37.56126683496574
3,강남역,서울,서초구,서울 서초구 서초동 1309-6,정,서울특별시 서초구 서초동 1309-6,127.02425756942161,37.50174682727158
4,강서구청,서울,강서구,서울 강서구 화곡동 986-16,정,서울특별시 강서구 화곡동 986-16,126.84729183562466,37.549589744571584
9,건대,서울,광진구,서울 광진구 화양동 9-18,정,서울특별시 광진구 화양동 9-18,127.06939094802907,37.541706074183
10,경희대,서울,동대문구,서울 동대문구 회기동 42-16,정,서울특별시 동대문구 회기동 42-16,127.05144354366217,37.59288678621619
8,거여가락1호,서울,송파구,서울 송파구 가락동 180-9,정,서울특별시 송파구 가락동 180-9,127.1355790737019,37.49251654823357
5,강일,서울,강동구,서울 강동구 강일동 679-3 리슈빌오피스텔,정,서울특별시 강동구 강일동 679-3,127.17372768076243,37.56438424335764
7,개포1호,서울,강남구,서울 강남구 개포동 1229-18,정,서울특별시 강남구 개포동 1229-18,127.0469129378445,37.47625874360712
6,개봉1호,서울,구로구,서울 구로구 개봉동 403-159,정,서울특별시 구로구 개봉동 403-159,126.8564776388109,37.48839194209567
13,공릉1호,서울,노원구,서울 노원구 공릉동 338-6,정,서울특별시 노원구 공릉동 338-6,127.07915019008985,37.622961375824445
11,고덕1호(서울),서울,강동구,서울 강동구 고덕동 650-1,정,서울특별시 강동구 고덕동 650-1,127.15165734703542,37.55981372933838
12,고척1호,서울,구로구,서울 구로구 개봉1동 126-4,정,서울특별시 구로구 개봉동 126-4,126.84837136147085,37.502435154470554
15,광장,서울,광진구,서울 광진구 광장동 530-13,정,서울특별시 광진구 광장동 530-13,127.095708753639,37.54198224335448
14,공릉2호,서울,노원구,서울 노원구 공릉동 461-1,정,서울특별시 노원구 공릉동 461-1,127.07581373869476,37.630203841032966
19,구의역,서울,광진구,서울 광진구 구의동 257-70,정,서울특별시 광진구 구의동 257-70,127.08511849848337,37.53896771481423
18,구산역,서울,은평구,서울 은평구 갈현동 464-14,정,서울특별시 은평구 갈현동 464-14,126.91725113801746,37.612875779895816
16,구로2호,서울,구로구,서울 구로구 구로동 74-30,정,서울특별시 구로구 구로동 74-30,126.89302842552505,37.496127786066026
17,구로디지털,서울,구로구,서울 구로구 구로동 826-1,정,서울특별시 구로구 구로동 826-1,126.89806058993089,37.482670654450146
22,대치1호,서울,강남구,서울 강남구 대치동936,정,서울특별시 강남구 대치동 936,127.05268164811964,37.49750810849786
20,개포1호,서울,강남구,서울 강남구 개포동 1229-18,정,서울특별시 강남구 개포동 1229-18,127.0469129378445,37.47625874360712
25,삼성1호,서울,강남구,서울 강남구 삼성동 44-18,정,서울특별시 강남구 삼성동 44-18,127.04902577942775,37.51206011440923
23,대치2호,서울,강남구,서울 강남구 대치동 989-4,정,서울특별시 강남구 대치동 989-4,127.06180308538518,37.49866258446111
24,도곡,서울,강남구,서울 강남구 도곡동 416-4,정,서울특별시 강남구 도곡동 416-4,127.04411449639089,37.48533701776708
21,논현1호(서울),서울,강남구,서울 강남구 논현동 164-16,정,서울특별시 강남구 논현동 164-16,127.02342479623033,37.508352926343
29,일원1동,서울,강남구,서울 강남구 일원동 645,정,서울특별시 강남구 일원동 645,127.08547561343916,37.49036956924669
30,일원본동,서울,강남구,서울 강남구 수서동 747 삼성아파트 상가 104호,정,서울특별시 강남구 수서동 747,127.09091274002394,37.48481649323355
26,세곡,서울,강남구,서울 강남구 자곡동 611,정,서울특별시 강남구 자곡동 611,127.09378602445449,37.47419277037839
28,역삼1호,서울,강남구,서울 강남구 역삼동 837-15,정,서울특별시 강남구 역삼동 837-15,127.0321608572534,37.491900862392285
27,압구정신사,서울,강남구,서울 강남구 신사동 640-5 대성빌딩 1층 1호,정,서울특별시 강남구 신사동 640-5,127.03629701825277,37.52755605264463
34,길1호,서울,강동구,서울 강동구 길동 347-31,정,서울특별시 강동구 길동 347-31,127.14257486110957,37.54114486208997
33,고덕1호(서울),서울,강동구,서울 강동구 고덕동 650-1,정,서울특별시 강동구 고덕동 650-1,127.15165734703542,37.55981372933838
32,강일,서울,강동구,서울 강동구 강일동 679-3 리슈빌오피스텔,정,서울특별시 강동구 강일동 679-3,127.17372768076243,37.56438424335764
37,명일1호,서울,강동구,서울 강동구 명일동 328-2,정,서울특별시 강동구 명일동 328-2,127.1469352377732,37.549681476683155
31,청담역,서울,강남구,서울 강남구 청담동 65 진흥아파트상가,정,서울특별시 강남구 청담동 65,127.05142000018076,37.5200998920128
40,암사1호,서울,강동구,서울 강동구 암사동 504-37,정,서울특별시 강동구 암사동 504-37,127.12830787747362,37.553109077443835
35,길동역,서울,강동구,서울 강동구 길동 388-3,정,서울특별시 강동구 길동 388-3,127.13851426806677,37.53737796437475
39,성내,서울,강동구,서울 강동구 성내2동 509-7 1층,정,서울특별시 강동구 성내동 509-7,127.12793470202756,37.53134006648417
38,상일,서울,강동구,서울 강동구 고덕동 200-3,정,서울특별시 강동구 고덕동 200-3,127.17073738793772,37.55832737656831
36,둔촌1호,서울,강동구,서울 강동구 둔촌동 454-5,정,서울특별시 강동구 둔촌동 454-5,127.14201449705116,37.53119799880687
44,미아1호,서울,강북구,서울 강북구 미아5동 1264-233,대,서울특별시 강북구 미아동,127.02094013444214,37.62191076021246
49,수유역점,서울,강북구,서울 강북구 번동 461-127,정,서울특별시 강북구 번동 461-127,127.0287926397946,37.63889133906247
41,암사2호,서울,강동구,서울 강동구 암사동 446-18,정,서울특별시 강동구 암사동 446-18,127.13473770451269,37.555028962238005
43,덕성여대,서울,강북구,서울 강북구 우이동 72-148,정,서울특별시 강북구 우이동 72-148,127.01330014241769,37.649825320514104
42,천호1호,서울,강동구,서울 강동구 천호동 550번지 강천빌딩,정,서울특별시 강동구 천호동 550,127.12878584270854,37.540363797980476
45,미아사거리,서울,강북구,서울 강북구 미아동 55-5,정,서울특별시 강북구 미아동 55-5,127.032109303305,37.61226584578303
48,수유1호,서울,강북구,서울 강북구 수유동 385-2,정,서울특별시 강북구 수유동 385-2,127.01738234895035,37.64098704378859
47,번동,서울,강북구,서울 강북구 번동 169-1,정,서울특별시 강북구 번동 169-1,127.04100633562935,37.62722609690605
55,마곡역,서울,강서구,서울 강서구 마곡동 774-1,정,서울특별시 강서구 마곡동 774-1,126.83088899385815,37.55972156301559
50,가양,서울,강서구,서울 강서구 등촌동 75-1,정,서울특별시 강서구 등촌동 75-1,126.8539616560618,37.56126683496574
53,등촌,서울,강서구,서울 강서구 등촌동 649-14,정,서울특별시 강서구 등촌동 649-14,126.86342042658246,37.5520656219771
52,까치산역,서울,강서구,서울 강서구 화곡동 343-62 라인씨티 1층,정,서울특별시 강서구 화곡동 343-62,126.84678143002755,37.530792152878654
46,미아역,서울,강북구,서울 강북구 미아동 131-8,정,서울특별시 강북구 미아동 131-8,127.02838481401652,37.621539797485624
59,염창,서울,강서구,서울 강서구 염창동 249-5,정,서울특별시 강서구 염창동 249-5,126.87295247933876,37.55052119274838
54,마곡1호,서울,강서구,서울 강서구 강서로 마곡동 784-11 마곡오드카운티1차 111호,대,서울특별시 강서구 강서로,126.83872479848142,37.54386223570778
51,강서구청,서울,강서구,서울 강서구 화곡동 986-16,정,서울특별시 강서구 화곡동 986-16,126.84729183562466,37.549589744571584
56,발산역,서울,강서구,서울 강서구 내발산동 655-6번지 1층 13호,정,서울특별시 강서구 내발산동 655-6,126.83726006171612,37.55651176996655
64,봉천4호,서울,관악구,서울 관악구 봉천동 931-12,정,서울특별시 관악구 봉천동 931-12,126.94122154649764,37.48328180576084
70,광장,서울,광진구,서울 광진구 광장동 530-13,정,서울특별시 광진구 광장동 530-13,127.095708753639,37.54198224335448
57,방화1호,서울,강서구,서울 강서구 방화동 571-1,정,서울특별시 강서구 방화동 571-1,126.81367154865437,37.573611808115096
58,방화2호,서울,강서구,서울 강서구 방화2동 580-27,정,서울특별시 강서구 방화동 580-27,126.81234170218833,37.5705617429177
60,화곡2호,서울,강서구,서울 강서구 화곡동 400-45,정,서울특별시 강서구 화곡동 400-45,126.84096146668635,37.53826246701775
62,봉천2호,서울,관악구,서울 관악구 봉천동 1674-20,정,서울특별시 관악구 봉천동 1674-20,126.9587074076924,37.47928274084464
63,봉천3호,서울,관악구,서울 관악구 봉천동 1632-9,정,서울특별시 관악구 봉천동 1632-9,126.96408638495416,37.47595008275299
65,봉천5호,서울,관악구,서울 관악구 봉천3동 7-291,대,서울특별시 관악구 봉천동,126.95699152694313,37.47505522772196
67,신림2호,서울,관악구,서울 관악구 신림동 1680-15,정,서울특별시 관악구 신림동 1680-15,126.91575137930892,37.47726294121668
68,신림3호,서울,관악구,서울 관악구 신림동 241-66,정,서울특별시 관악구 신림동 241-66,126.93899385221022,37.46988116398867
69,건대,서울,광진구,서울 광진구 화양동 9-18,정,서울특별시 광진구 화양동 9-18,127.06939094802907,37.541706074183
74,중곡1호,서울,광진구,서울 광진구 중곡동 243-1,정,서울특별시 광진구 중곡동 243-1,127.0805108153232,37.56267174726729
61,봉천1호,서울,관악구,서울 관악구 봉천동 861-7,정,서울특별시 관악구 봉천동 861-7,126.95221069705322,37.48190561054018
71,구의역,서울,광진구,서울 광진구 구의동 257-70,정,서울특별시 광진구 구의동 257-70,127.08511849848337,37.53896771481423
66,신림1호,서울,관악구,서울 관악구 신림동 518-56,정,서울특별시 관악구 신림동 518-56,126.9134191986786,37.48592640049604
85,가산디지털,서울,금천구,서울 금천구 가산동 371-6 가산비지니스센터 2층,정,서울특별시 금천구 가산동 371-6,126.8810622917214,37.480189787309065
73,자양2호,서울,광진구,서울 광진구 자양동 624-42,정,서울특별시 광진구 자양동 624-42,127.08203466674776,37.53464527337202
72,자양1호,서울,광진구,서울 광진구 자양3동 584-28,정,서울특별시 광진구 자양동 584-28,127.07479502536486,37.53101856363702
79,구로디지털,서울,구로구,서울 구로구 구로동 826-1,정,서울특별시 구로구 구로동 826-1,126.89806058993089,37.482670654450146
75,중곡2호,서울,광진구,서울 광진구 중곡동 24-2,정,서울특별시 광진구 중곡동 24-2,127.08668057564576,37.56338623787012
77,고척1호,서울,구로구,서울 구로구 개봉1동 126-4,정,서울특별시 구로구 개봉동 126-4,126.84837136147085,37.502435154470554
82,신도림1호,서울,구로구,서울 구로구 신도림동 648 신도림6차대림아파트 상가 902동 111호,정,서울특별시 구로구 신도림동 648 902동,126.88297380845364,37.50569145808564
83,오류1호,서울,구로구,서울 구로구 오류1동 10-3,정,서울특별시 구로구 오류동 10-3,126.84210848627275,37.495508882372015
89,시흥2호,서울,금천구,서울 금천구 시흥1동 905-5,정,서울특별시 금천구 시흥동 905-5,126.90384785939482,37.45004730811074
84,천왕역,서울,구로구,서울 구로구 오류동 203-1 1층,정,서울특별시 구로구 오류동 203-1,126.83760921207416,37.48952178963161
80,남구로,서울,구로구,서울 구로구 구로동 704-38,정,서울특별시 구로구 구로동 704-38,126.88228502373347,37.49168469518322
78,구로2호,서울,구로구,서울 구로구 구로동 74-30,정,서울특별시 구로구 구로동 74-30,126.89302842552505,37.496127786066026
86,독산1호,서울,금천구,"서울 금천구 독산동 888-20 102호,103호",정,서울특별시 금천구 독산동 888-20,126.90452765175749,37.47647825420408
76,개봉1호,서울,구로구,서울 구로구 개봉동 403-159,정,서울특별시 구로구 개봉동 403-159,126.8564776388109,37.48839194209567
100,도봉동,서울,도봉구,서울 도봉구 도봉2동 623-163,정,서울특별시 도봉구 도봉동 623-163,127.0462972479809,37.67170418909341
81,동양미래대학,서울,구로구,서울 구로구 고척동 343,정,서울특별시 구로구 고척동 343,126.86302454086622,37.50293845291738
88,시흥1호,서울,금천구,서울 금천구 시흥2동 264-17,정,서울특별시 금천구 시흥동 264-17,126.9134714643481,37.45020233296342
94,상계역,서울,노원구,서울 노원구 중계동 137-39 정진빌라 1층,정,서울특별시 노원구 중계동 137-39,127.07549337057777,37.66203021774667
87,독산2동,서울,금천구,서울 금천구 독산동 1059-4,정,서울특별시 금천구 독산동 1059-4,126.89849038157608,37.461266158350796
90,공릉1호,서울,노원구,서울 노원구 공릉동 338-6,정,서울특별시 노원구 공릉동 338-6,127.07915019008985,37.622961375824445
97,중계1호,서울,노원구,서울 노원구 중계1동 360-9,정,서울특별시 노원구 중계동 360-9,127.07637212671604,37.649392050447446
92,상계4단지,서울,노원구,서울 노원구 상계동 749-5,정,서울특별시 노원구 상계동 749-5,127.06222243117617,37.65006211638043
98,중계역,서울,노원구,서울 노원구 중계동 503,정,서울특별시 노원구 중계동 503,127.06410330363741,37.64203730561234
99,하계1호,서울,노원구,서울 노원구 하계1동 251 청구상가 201동 101호,정,서울특별시 노원구 하계동 251 201동,127.07167700345522,37.63812157618411
104,창3동,서울,도봉구,서울 도봉구 창동 568-2,정,서울특별시 도봉구 창동 568-2,127.04038449390102,37.64073775207798
91,공릉2호,서울,노원구,서울 노원구 공릉동 461-1,정,서울특별시 노원구 공릉동 461-1,127.07581373869476,37.630203841032966
95,석계역,서울,노원구,서울 노원구 월계1동 73-13,정,서울특별시 노원구 월계동 73-13,127.06386615230491,37.617551167507095
